date,user,conversion,experiment,time_spend
6/13/18,569138,0,B,22
6/12/18,77583,0,B,10
6/11/18,137370,0,B,20
6/10/18,436327,0,B,22
6/9/18,767645,0,B,10
6/8/18,272513,0,A,20
6/7/18,176220,1,A,22
6/6/18,882332,0,A,10
6/5/18,865587,0,A,20
6/4/18,862422,1,A,22
6/3/18,660585,1,A,10
6/2/18,577592,1,A,20
6/1/18,877169,1,A,22
5/31/18,915559,0,A,10
5/30/18,923505,0,A,20
5/29/18,150802,0,A,22
5/28/18,953339,1,A,10
5/27/18,715262,1,A,20
5/26/18,999128,0,A,22
5/25/18,907662,0,A,10
5/24/18,517521,0,A,20
5/23/18,993823,0,A,22
5/22/18,333639,1,A,10
5/21/18,358917,0,B,20
5/20/18,144497,0,B,22
5/19/18,868826,0,B,10
5/18/18,433039,0,B,20
5/17/18,563866,0,B,22
5/16/18,318003,0,B,10
5/15/18,615210,0,B,20
5/14/18,744767,0,B,22
5/13/18,31538,0,B,10
5/12/18,548328,0,B,20
5/11/18,293811,0,B,22
5/10/18,58611,0,B,10
5/9/18,694872,0,B,20
5/8/18,582046,0,B,22
5/7/18,207050,0,B,10
5/6/18,998283,0,B,20
5/5/18,55271,0,B,22
5/4/18,896259,0,B,10
5/3/18,547174,0,B,20
5/2/18,508393,0,B,22
5/1/18,753728,0,B,10
4/30/18,229618,0,B,20
4/29/18,198319,0,A,22
4/28/18,61582,1,A,10
4/27/18,268578,0,A,20
4/26/18,811313,0,A,22
4/25/18,426879,1,A,10
4/24/18,572063,1,A,20
4/23/18,67622,1,A,22
4/22/18,44028,1,A,10
4/21/18,440858,0,A,20
4/20/18,233824,0,A,22
4/19/18,652949,0,A,10
4/18/18,904778,1,A,20
4/17/18,153628,1,A,22
4/16/18,169624,0,A,10
4/15/18,696218,0,A,20
4/14/18,167330,0,A,22
4/13/18,847910,0,A,10
4/12/18,441323,1,A,20
4/11/18,615067,0,B,22
4/10/18,515196,0,B,10
4/9/18,951734,0,B,20
4/8/18,731756,0,B,22
4/7/18,376126,0,B,10
4/6/18,521197,0,B,20
4/5/18,539529,0,B,22
4/4/18,904083,0,B,10
4/3/18,829372,0,B,20
4/2/18,80114,0,B,22
4/1/18,741254,0,B,10
3/31/18,504051,0,B,20
3/30/18,242419,0,B,22
3/29/18,246462,0,B,10
3/28/18,636659,0,B,20
3/27/18,675409,0,B,22
3/26/18,496158,0,B,10
3/25/18,693257,0,B,20
3/24/18,745094,0,B,22
3/23/18,612694,0,B,10
3/22/18,629365,0,B,20
3/21/18,78497,0,B,22
3/20/18,322235,0,A,10
3/19/18,751161,1,A,20
3/18/18,887093,0,A,22
3/17/18,35211,0,A,10
3/16/18,184395,1,A,20
3/15/18,923451,1,A,22
3/14/18,412028,1,A,10
3/13/18,961805,1,A,20
3/12/18,205632,0,A,22
3/11/18,717426,0,A,10
3/10/18,882119,0,A,20
3/9/18,707601,1,A,22
3/8/18,95098,1,A,10
3/7/18,303405,0,A,20
3/6/18,135723,0,A,22
3/5/18,570002,0,A,10
3/4/18,453508,0,A,20
3/3/18,549596,1,A,22
3/2/18,548600,0,B,10
3/1/18,168509,0,B,20
2/28/18,669671,0,B,22
2/27/18,420514,0,B,10
2/26/18,208598,0,B,20
2/25/18,232857,0,B,22
2/24/18,574659,0,B,10
2/23/18,330439,0,B,20
2/22/18,61716,0,B,22
2/21/18,87772,0,B,10
2/20/18,498693,0,B,20
2/19/18,174681,0,B,22
2/18/18,215871,0,B,10
2/17/18,493890,0,B,20
2/16/18,767912,0,B,22
2/15/18,150956,0,B,10
2/14/18,897207,0,B,20
2/13/18,851575,0,B,22
2/12/18,998060,0,B,10
2/11/18,395174,0,B,20
2/10/18,315426,0,B,22
2/9/18,386379,0,B,10
2/8/18,483060,0,A,20
2/7/18,790027,1,A,22
2/6/18,385730,0,A,10
2/5/18,641249,0,A,20
2/4/18,778707,1,A,22
2/3/18,866691,1,A,10
2/2/18,697922,1,A,20
2/1/18,22508,1,A,22
1/31/18,269364,0,A,10
1/30/18,895279,0,A,20
1/29/18,134437,0,A,22
1/28/18,88088,1,A,10
1/27/18,146900,1,A,20
1/26/18,314589,0,A,22
1/25/18,231539,0,A,10
1/24/18,289118,0,A,20
1/23/18,977541,0,A,22
1/22/18,530781,1,A,10
1/21/18,187427,0,B,20
1/20/18,734450,0,B,22
1/19/18,812506,0,B,10
1/18/18,5433,0,B,20
1/17/18,632070,0,B,22
1/16/18,495045,0,B,10
1/15/18,74419,0,B,20
1/14/18,36978,0,B,22
1/13/18,675446,0,B,10
1/12/18,507176,0,B,20
1/11/18,938862,0,B,22
1/10/18,126435,0,B,10
1/9/18,247264,0,B,20
1/8/18,735540,0,B,22
1/7/18,121366,0,B,10
1/6/18,334105,0,B,20
1/5/18,884111,0,B,22
1/4/18,792591,0,B,10
1/3/18,181378,0,B,20
1/2/18,375604,0,B,22
9/13/20,918647,0,B,10
9/12/20,745765,0,B,20
9/11/20,146899,0,A,22
9/10/20,938636,1,A,10
9/9/20,184252,0,A,20
9/8/20,252707,0,A,22
9/7/20,844538,1,A,10
9/6/20,358381,1,A,20
9/5/20,32440,1,A,22
9/4/20,437947,1,A,10
9/3/20,638016,0,A,20
9/2/20,725279,0,A,22
9/1/20,847016,0,A,10
8/31/20,303036,1,A,20
8/30/20,435177,1,A,22
8/29/20,499058,0,A,10
8/28/20,522588,0,A,20
8/27/20,247454,0,A,22
8/26/20,297513,0,A,10
8/25/20,240288,1,A,20
8/24/20,267437,0,B,22
8/23/20,794083,0,B,10
8/22/20,673408,0,B,20
8/21/20,29469,0,B,22
8/20/20,381297,0,B,10
8/19/20,951775,0,B,20
8/18/20,477418,0,B,22
8/17/20,745608,0,B,10
8/16/20,740282,0,B,20
8/15/20,755267,0,B,22
8/14/20,367946,0,B,10
8/13/20,314419,0,B,20
8/12/20,539142,0,B,22
8/11/20,902045,0,B,10
8/10/20,149742,0,B,20
8/9/20,449072,0,B,22
8/8/20,725500,0,B,10
8/7/20,613301,0,B,20
8/6/20,975075,0,B,22
8/5/20,772931,0,B,10
8/4/20,951895,0,B,20
8/3/20,856523,0,B,22
8/2/20,570473,0,A,10
8/1/20,738116,1,A,20
7/31/20,367697,0,A,22
7/30/20,423045,0,A,10
7/29/20,345794,1,A,20
7/28/20,575754,1,A,22
7/27/20,188625,1,A,10
7/26/20,647852,1,A,20
7/25/20,859568,0,A,22
7/24/20,550461,0,A,10
7/23/20,930174,0,A,20
7/22/20,535688,1,A,22
7/21/20,236953,1,A,10
7/20/20,12345,0,A,20
7/19/20,92262,0,A,22
7/18/20,58728,0,A,10
7/17/20,649103,0,A,20
7/16/20,932699,1,A,22
7/15/20,641059,0,B,10
7/14/20,377741,0,B,20
7/13/20,614235,0,B,22
7/12/20,259927,0,B,10
7/11/20,983886,0,B,20
7/10/20,1408,0,B,22
7/9/20,914467,0,B,10
7/8/20,428403,0,B,20
7/7/20,93054,0,B,22
7/6/20,78046,0,B,10
7/5/20,425517,0,B,20
7/4/20,988426,0,B,22
7/3/20,961474,0,B,10
7/2/20,930712,0,B,20
7/1/20,726894,0,B,22
6/30/20,365834,0,B,10
6/29/20,66239,0,B,20
6/28/20,975101,0,B,22
6/27/20,694890,0,B,10
6/26/20,299640,0,B,20
6/25/20,719691,0,B,22
6/24/20,308512,0,B,10
6/23/20,214250,0,A,20
6/22/20,389693,1,A,22
6/21/20,632110,0,A,10
6/20/20,116846,0,A,20
6/19/20,846456,1,A,22
6/18/20,858859,1,A,10
6/17/20,888038,1,A,20
6/16/20,261254,1,A,22
6/15/20,310515,0,A,10
6/14/20,649620,0,A,20
6/13/20,101981,0,A,22
6/12/20,22293,1,A,10
6/11/20,383304,1,A,20
6/10/20,304545,0,A,22
6/9/20,308084,0,A,10
6/8/20,553035,0,A,20
6/7/20,562341,0,A,22
6/6/20,96145,1,A,10
6/5/20,404890,0,B,20
6/4/20,509684,0,B,22
6/3/20,426377,0,B,10
6/2/20,936920,0,B,20
6/1/20,338712,0,B,22
5/31/20,668387,0,B,10
5/30/20,11954,0,B,20
5/29/20,9104,0,B,22
5/28/20,236726,0,B,10
5/27/20,109070,0,B,20
5/26/20,879732,0,B,22
5/25/20,871700,0,B,10
5/24/20,853181,0,B,20
5/23/20,120581,0,B,22
5/22/20,771036,0,B,10
5/21/20,146602,0,B,20
5/20/20,817526,0,B,22
5/19/20,34824,0,B,10
5/18/20,233212,0,B,20
5/17/20,824162,0,B,22
5/16/20,522727,0,B,10
5/15/20,315269,0,B,20
5/14/20,651635,0,A,22
5/13/20,852968,1,A,10
5/12/20,520940,0,A,20
5/11/20,750644,0,A,22
5/10/20,403610,1,A,10
5/9/20,300390,1,A,20
5/8/20,294389,1,A,22
5/7/20,378012,1,A,10
5/6/20,25340,0,A,20
5/5/20,872213,0,A,22
5/4/20,484959,0,A,10
5/3/20,759975,1,A,20
5/2/20,854650,1,A,22
5/1/20,513266,0,A,10
4/30/20,666706,0,A,20
4/29/20,565930,0,A,22
4/28/20,22074,0,A,10
4/27/20,713654,1,A,20
4/26/20,67585,0,B,22
4/25/20,43559,0,B,10
4/24/20,292394,0,B,20
4/23/20,298617,0,B,22
4/22/20,771531,0,B,10
4/21/20,987671,0,B,20
4/20/20,371288,0,B,22
4/19/20,611609,0,B,10
4/18/20,13462,0,B,20
4/17/20,117572,0,B,22
4/16/20,456641,0,B,10
4/15/20,542199,0,B,20
4/14/20,278167,0,B,22
4/13/20,935881,0,B,10
4/12/20,22699,0,B,20
4/11/20,777032,0,B,22
4/10/20,92993,0,B,10
4/9/20,484483,0,B,20
4/8/20,161267,0,B,22
4/7/20,412913,0,B,10
4/6/20,99931,0,B,20
4/5/20,37545,0,B,22
4/4/20,406718,0,A,10
4/3/20,956424,1,A,20
4/2/20,726424,0,A,22
4/1/20,865958,0,A,10
3/31/20,64916,1,A,20
3/30/20,935916,1,A,22
3/29/20,233092,1,A,10
3/28/20,318090,1,A,20
3/27/20,219540,0,A,22
3/26/20,83676,0,A,10
3/25/20,779903,0,A,20
3/24/20,653383,1,A,22
3/23/20,425709,1,A,10
3/22/20,416834,0,A,20
3/21/20,624057,0,A,22
3/20/20,865421,0,A,10
3/19/20,845957,0,A,20
3/18/20,192516,1,A,22
3/17/20,146574,0,B,10
3/16/20,990186,0,B,20
3/15/20,837775,0,B,22
3/14/20,824390,0,B,10
3/13/20,796651,0,B,20
3/12/20,768989,0,B,22
3/11/20,106033,0,B,10
3/10/20,341712,0,B,20
3/9/20,122277,0,B,22
3/8/20,763197,0,B,10
3/7/20,172289,0,B,20
3/6/20,969842,0,B,22
3/5/20,856217,0,B,10
3/4/20,381832,0,B,20
3/3/20,558120,0,B,22
3/2/20,349693,0,B,10
3/1/20,715897,0,B,20
2/29/20,356199,0,B,22
2/28/20,821595,0,B,10
2/27/20,410558,0,B,20
2/26/20,296610,0,B,22
2/25/20,769750,0,B,10
2/24/20,501743,0,A,20
2/23/20,223772,1,A,22
2/22/20,110729,0,A,10
2/21/20,865483,0,A,20
2/20/20,482538,1,A,22
2/19/20,362238,1,A,10
2/18/20,853502,1,A,20
2/17/20,278977,1,A,22
2/16/20,3764,0,A,10
2/15/20,10203,0,A,20
2/14/20,835229,0,A,22
2/13/20,533552,1,A,10
2/12/20,833631,1,A,20
2/11/20,112492,0,A,22
2/10/20,109,0,A,10
2/9/20,802254,0,A,20
2/8/20,349067,0,A,22
2/7/20,976588,1,A,10
2/6/20,586799,0,B,20
2/5/20,595205,0,B,22
2/4/20,345472,0,B,10
2/3/20,216818,0,B,20
2/2/20,189184,0,B,22
2/1/20,795140,0,B,10
1/31/20,110795,0,B,20
1/30/20,299597,0,B,22
1/29/20,370968,0,B,10
1/28/20,486896,0,B,20
1/27/20,552364,0,B,22
1/26/20,425935,0,B,10
1/25/20,244514,0,B,20
1/24/20,724576,0,B,22
1/23/20,373970,0,B,10
1/22/20,583811,0,B,20
1/21/20,798344,0,B,22
1/20/20,838215,0,B,10
1/19/20,749187,0,B,20
1/18/20,549914,0,B,22
1/17/20,49566,0,B,10
1/16/20,238130,0,B,20
1/15/20,250776,0,A,22
1/14/20,962074,1,A,10
1/13/20,816596,0,A,20
1/12/20,841681,0,A,22
1/11/20,165816,1,A,10
1/10/20,54424,1,A,20
1/9/20,223108,1,A,22
1/8/20,60587,1,A,10
1/7/20,911942,0,A,20
1/6/20,643310,0,A,22
1/5/20,681677,0,A,10
1/4/20,197209,1,A,20
1/3/20,165106,1,A,22
1/2/20,444008,0,A,10
1/1/20,763438,0,A,20
12/31/19,276209,0,A,22
12/30/19,215334,0,A,10
12/29/19,735277,1,A,20
12/28/19,14250,0,B,22
12/27/19,472277,0,B,10
12/26/19,78742,0,B,20
12/25/19,767332,0,B,22
12/24/19,909137,0,B,10
12/23/19,241217,0,B,20
12/22/19,467875,0,B,22
12/21/19,222868,0,B,10
12/20/19,358833,0,B,20
12/19/19,891705,0,B,22
12/18/19,188283,0,B,10
12/17/19,812278,0,B,20
12/16/19,216096,0,B,22
12/15/19,546115,0,B,10
12/14/19,761527,0,B,20
12/13/19,10825,0,B,22
12/12/19,497565,0,B,10
12/11/19,332067,0,B,20
12/10/19,171692,0,B,22
12/9/19,444690,0,B,10
12/8/19,72983,0,B,20
12/7/19,334994,0,B,22
12/6/19,53468,0,A,10
12/5/19,581838,1,A,20
12/4/19,904356,0,A,22
12/3/19,959075,0,A,10
12/2/19,334354,1,A,20
12/1/19,380288,1,A,22
11/30/19,467650,1,A,10
11/29/19,512598,1,A,20
11/28/19,648862,0,A,22
11/27/19,664132,0,A,10
11/26/19,255033,0,A,20
11/25/19,280160,1,A,22
11/24/19,746091,1,A,10
11/23/19,147451,0,A,20
11/22/19,128114,0,A,22
11/21/19,435540,0,A,10
11/20/19,806568,0,A,20
11/19/19,763291,1,A,22
11/18/19,62952,0,B,10
11/17/19,410938,0,B,20
11/16/19,498327,0,B,22
11/15/19,316947,0,B,10
11/14/19,410696,0,B,20
11/13/19,396742,0,B,22
11/12/19,32049,0,B,10
11/11/19,18030,0,B,20
11/10/19,803817,0,B,22
11/9/19,550141,0,B,10
11/8/19,54880,0,B,20
11/7/19,665652,0,B,22
11/6/19,19978,0,B,10
11/5/19,235638,0,B,20
11/4/19,104361,0,B,22
11/3/19,215723,0,B,10
11/2/19,766896,0,B,20
11/1/19,408794,0,B,22
10/31/19,28083,0,B,10
10/30/19,543524,0,B,20
10/29/19,516881,0,B,22
10/28/19,362492,0,B,10
10/27/19,688433,0,A,20
10/26/19,409111,1,A,22
10/25/19,606088,0,A,10
10/24/19,280585,0,A,20
10/23/19,565252,1,A,22
10/22/19,438002,1,A,10
10/21/19,593508,1,A,20
10/20/19,453607,1,A,22
10/19/19,990569,0,A,10
10/18/19,897630,0,A,20
10/17/19,915508,0,A,22
10/16/19,213073,1,A,10
10/15/19,990928,1,A,20
10/14/19,415259,0,A,22
10/13/19,275823,0,A,10
10/12/19,306461,0,A,20
10/11/19,619940,0,A,22
10/10/19,697476,1,A,10
10/9/19,429605,0,B,20
10/8/19,424944,0,B,22
10/7/19,773108,0,B,10
10/6/19,259399,0,B,20
10/5/19,996117,0,B,22
10/4/19,730094,0,B,10
10/3/19,970223,0,B,20
10/2/19,449355,0,B,22
10/1/19,463697,0,B,10
9/30/19,165781,0,B,20
9/29/19,693619,0,B,22
9/28/19,636477,0,B,10
9/27/19,509389,0,B,20
9/26/19,982965,0,B,22
9/25/19,995049,0,B,10
9/24/19,539682,0,B,20
9/23/19,386535,0,B,22
9/22/19,267451,0,B,10
9/21/19,627818,0,B,20
9/20/19,37814,0,B,22
9/19/19,931341,0,B,10
9/18/19,652154,0,B,20
9/17/19,444759,0,A,22
9/16/19,652808,1,A,10
9/15/19,712453,0,A,20
9/14/19,823502,0,A,22
9/13/19,792880,1,A,10
9/12/19,935647,1,A,20
9/11/19,13327,1,A,22
9/10/19,248609,1,A,10
9/9/19,736901,0,A,20
9/8/19,199279,0,A,22
9/7/19,926143,0,A,10
9/6/19,524336,1,A,20
9/5/19,913713,1,A,22
9/4/19,92362,0,A,10
9/3/19,278831,0,A,20
9/2/19,430226,0,A,22
9/1/19,967481,0,A,10
8/31/19,956239,1,A,20
8/30/19,890065,0,B,22
8/29/19,432906,0,B,10
8/28/19,493716,0,B,20
8/27/19,27112,0,B,22
8/26/19,761476,0,B,10
8/25/19,132129,0,B,20
8/24/19,295807,0,B,22
8/23/19,9186,0,B,10
8/22/19,550562,0,B,20
8/21/19,991778,0,B,22
8/20/19,566994,0,B,10
8/19/19,935503,0,B,20
8/18/19,908829,0,B,22
8/17/19,479957,0,B,10
8/16/19,743372,0,B,20
8/15/19,568260,0,B,22
8/14/19,92355,0,B,10
8/13/19,890857,0,B,20
8/12/19,843023,0,B,22
8/11/19,6431,0,B,10
8/10/19,269936,0,B,20
8/9/19,659066,0,B,22
8/8/19,20910,0,A,10
8/7/19,257611,1,A,20
8/6/19,539548,0,A,22
8/5/19,169964,0,A,10
8/4/19,729846,1,A,20
8/3/19,504100,1,A,22
8/2/19,998979,1,A,10
8/1/19,895641,1,A,20
7/31/19,543204,0,A,22
7/30/19,835376,0,A,10
7/29/19,146588,0,A,20
7/28/19,782538,1,A,22
7/27/19,585725,1,A,10
7/26/19,954413,0,A,20
7/25/19,677076,0,A,22
7/24/19,254764,0,A,10
7/23/19,956401,0,A,20
7/22/19,936762,1,A,22
7/21/19,842704,0,B,10
7/20/19,968528,0,B,20
7/19/19,553376,0,B,22
7/18/19,117456,0,B,10
7/17/19,763802,0,B,20
7/16/19,881272,0,B,22
7/15/19,544270,0,B,10
7/14/19,422975,0,B,20
7/13/19,440359,0,B,22
7/12/19,816439,0,B,10
7/11/19,193214,0,B,20
7/10/19,551766,0,B,22
7/9/19,364006,0,B,10
7/8/19,376705,0,B,20
7/7/19,414851,0,B,22
7/6/19,437083,0,B,10
7/5/19,406826,0,B,20
7/4/19,311071,0,B,22
7/3/19,234858,0,B,10
7/2/19,718891,0,B,20
7/1/19,558738,0,B,22
6/30/19,921047,0,B,10
6/29/19,292429,0,A,20
6/28/19,221873,1,A,22
6/27/19,507474,0,A,10
6/26/19,675070,0,A,20
6/25/19,757653,1,A,22
6/24/19,250847,1,A,10
6/23/19,968903,1,A,20
6/22/19,693876,1,A,22
6/21/19,35066,0,A,10
6/20/19,412557,0,A,20
6/19/19,957769,0,A,22
6/18/19,932886,1,A,10
6/17/19,142815,1,A,20
6/16/19,968923,0,A,22
6/15/19,794116,0,A,10
6/14/19,321560,0,A,20
6/13/19,479611,0,A,22
6/12/19,816404,1,A,10
6/11/19,608735,0,B,20
6/10/19,4688,0,B,22
6/9/19,386295,0,B,10
6/8/19,549218,0,B,20
6/7/19,800758,0,B,22
6/6/19,322862,0,B,10
6/5/19,180021,0,B,20
6/4/19,370191,0,B,22
6/3/19,322955,0,B,10
6/2/19,768832,0,B,20
6/1/19,94530,0,B,22
5/31/19,602486,0,B,10
5/30/19,256113,0,B,20
5/29/19,569798,0,B,22
5/28/19,574002,0,B,10
5/27/19,680969,0,B,20
5/26/19,37527,0,B,22
5/25/19,653434,0,B,10
5/24/19,574287,0,B,20
5/23/19,868708,0,B,22
5/22/19,105435,0,B,10
5/21/19,844262,0,B,20
5/20/19,869269,0,A,22
5/19/19,775417,1,A,10
5/18/19,59992,0,A,20
5/17/19,186941,0,A,22
5/16/19,687224,1,A,10
5/15/19,741993,1,A,20
5/14/19,332696,1,A,22
5/13/19,22066,1,A,10
5/12/19,136396,0,A,20
5/11/19,503987,0,A,22
5/10/19,2336,0,A,10
5/9/19,430699,1,A,20
5/8/19,146147,1,A,22
5/7/19,463242,0,A,10
5/6/19,406137,0,A,20
5/5/19,361033,0,A,22
5/4/19,677984,0,A,10
5/3/19,681103,1,A,20
5/2/19,546998,0,B,22
5/1/19,285855,0,B,10
4/30/19,710178,0,B,20
4/29/19,364604,0,B,22
4/28/19,841249,0,B,10
4/27/19,143164,0,B,20
4/26/19,316163,0,B,22
4/25/19,677063,0,B,10
4/24/19,686820,0,B,20
4/23/19,557693,0,B,22
4/22/19,226943,0,B,10
4/21/19,859288,0,B,20
4/20/19,467834,0,B,22
4/19/19,174207,0,B,10
4/18/19,350173,0,B,20
4/17/19,157521,0,B,22
4/16/19,62305,0,B,10
4/15/19,986304,0,B,20
4/14/19,723812,0,B,22
4/13/19,264025,0,B,10
4/12/19,622975,0,B,20
4/11/19,168458,0,B,22
4/10/19,852599,0,A,10
4/9/19,58089,1,A,20
4/8/19,545383,0,A,22
4/7/19,48176,0,A,10
4/6/19,341883,1,A,20
4/5/19,82628,1,A,22
4/4/19,561562,1,A,10
4/3/19,353322,1,A,20
4/2/19,75815,0,A,22
4/1/19,386935,0,A,10
3/31/19,479980,0,A,20
3/30/19,680976,1,A,22
3/29/19,347011,1,A,10
3/28/19,317873,0,A,20
3/27/19,912898,0,A,22
3/26/19,778944,0,A,10
3/25/19,271531,0,A,20
3/24/19,794592,1,A,22
3/23/19,120187,0,B,10
3/22/19,682332,0,B,20
3/21/19,293556,0,B,22
3/20/19,653818,0,B,10
3/19/19,748516,0,B,20
3/18/19,690471,0,B,22
3/17/19,874690,0,B,10
3/16/19,817169,0,B,20
3/15/19,640654,0,B,22
3/14/19,228911,0,B,10
3/13/19,60956,0,B,20
3/12/19,159151,0,B,22
3/11/19,75070,0,B,10
3/10/19,232882,0,B,20
3/9/19,437743,0,B,22
3/8/19,56802,0,B,10
3/7/19,653898,0,B,20
3/6/19,749370,0,B,22
3/5/19,971770,0,B,10
3/4/19,646436,0,B,20
3/3/19,192688,0,B,22
3/2/19,111767,0,B,10
3/1/19,648232,0,A,20
2/28/19,844835,1,A,22
2/27/19,109086,0,A,10
2/26/19,4044,0,A,20
2/25/19,404080,1,A,22
2/24/19,736531,1,A,10
2/23/19,413507,1,A,20
2/22/19,559602,1,A,22
2/21/19,258039,0,A,10
2/20/19,54792,0,A,20
2/19/19,637506,0,A,22
2/18/19,117343,1,A,10
2/17/19,384134,1,A,20
2/16/19,930588,0,A,22
2/15/19,207752,0,A,10
2/14/19,328851,0,A,20
2/13/19,808323,0,A,22
2/12/19,967409,1,A,10
2/11/19,922176,0,B,20
2/10/19,149619,0,B,22
2/9/19,853020,0,B,10
2/8/19,857202,0,B,20
2/7/19,26330,0,B,22
2/6/19,490859,0,B,10
2/5/19,73035,0,B,20
2/4/19,12350,0,B,22
2/3/19,12439,0,B,10
2/2/19,430430,0,B,20
2/1/19,139229,0,B,22
1/31/19,383641,0,B,10
1/30/19,641677,0,B,20
1/29/19,34033,0,B,22
1/28/19,453720,0,B,10
1/27/19,228313,0,B,20
1/26/19,992015,0,B,22
1/25/19,414437,0,B,10
1/24/19,888854,0,B,20
1/23/19,870208,0,B,22
1/22/19,873324,0,B,10
1/21/19,942261,0,B,20
1/20/19,730927,0,A,22
1/19/19,704444,1,A,10
1/18/19,81826,0,A,20
1/17/19,65602,0,A,22
1/16/19,394565,1,A,10
1/15/19,910626,1,A,20
1/14/19,880517,1,A,22
1/13/19,129069,1,A,10
1/12/19,355942,0,A,20
1/11/19,386283,0,A,22
1/10/19,706371,0,A,10
1/9/19,821740,1,A,20
1/8/19,190575,1,A,22
1/7/19,54375,0,A,10
1/6/19,618162,0,A,20
1/5/19,479069,0,A,22
1/4/19,334008,0,A,10
1/3/19,548740,1,A,20
1/2/19,417963,0,B,22
1/1/19,307304,0,B,10
12/31/18,53694,0,B,20
12/30/18,780521,0,B,22
12/29/18,812710,0,B,10
12/28/18,179963,0,B,20
12/27/18,60279,0,B,22
12/26/18,634935,0,B,10
12/25/18,675007,0,B,20
12/24/18,206662,0,B,22
12/23/18,452956,0,B,10
12/22/18,393860,0,B,20
12/21/18,778203,0,B,22
12/20/18,3756,0,B,10
12/19/18,627422,0,B,20
12/18/18,763362,0,B,22
12/17/18,485084,0,B,10
12/16/18,348597,0,B,20
12/15/18,682890,0,B,22
12/14/18,576014,0,B,10
12/13/18,935933,0,B,20
12/12/18,202723,0,B,22
12/11/18,185392,0,A,10
12/10/18,26174,1,A,20
12/9/18,434423,0,A,22
12/8/18,109665,0,A,10
12/7/18,717772,1,A,20
12/6/18,522725,1,A,22
12/5/18,237314,1,A,10
12/4/18,605258,1,A,20
12/3/18,542464,0,A,22
12/2/18,130521,0,A,10
12/1/18,415969,0,A,20
11/30/18,496075,1,A,22
11/29/18,669364,1,A,10
11/28/18,991331,0,A,20
11/27/18,48029,0,A,22
11/26/18,590468,0,A,10
11/25/18,116284,0,A,20
11/24/18,50732,1,A,22
11/23/18,317366,0,B,10
11/22/18,924198,0,B,20
11/21/18,269750,0,B,22
11/20/18,520956,0,B,10
11/19/18,443217,0,B,20
11/18/18,254198,0,B,22
11/17/18,707929,0,B,10
11/16/18,854729,0,B,20
11/15/18,432454,0,B,22
11/14/18,80876,0,B,10
11/13/18,244650,0,B,20
11/12/18,278038,0,B,22
11/11/18,405560,0,B,10
11/10/18,310004,0,B,20
11/9/18,255832,0,B,22
11/8/18,575283,0,B,10
11/7/18,191149,0,B,20
11/6/18,736429,0,B,22
11/5/18,618463,0,B,10
11/4/18,725717,0,B,20
11/3/18,570867,0,B,22
11/2/18,721798,0,B,10
11/1/18,1474,0,A,20
10/31/18,417505,1,A,22
10/30/18,83133,0,A,10
10/29/18,14599,0,A,20
10/28/18,479858,1,A,22
10/27/18,968006,1,A,10
10/26/18,250235,1,A,20
10/25/18,980076,1,A,22
10/24/18,618047,0,A,10
10/23/18,951418,0,A,20
10/22/18,470756,0,A,22
10/21/18,71762,1,A,10
10/20/18,142671,1,A,20
10/19/18,745138,0,A,22
10/18/18,985261,0,A,10
10/17/18,83013,0,A,20
10/16/18,467154,0,A,22
10/15/18,853535,1,A,10
10/14/18,540755,0,B,20
10/13/18,941534,0,B,22
10/12/18,879405,0,B,10
10/11/18,898660,0,B,20
10/10/18,664153,0,B,22
10/9/18,91693,0,B,10
10/8/18,771785,0,B,20
10/7/18,98626,0,B,22
10/6/18,717408,0,B,10
10/5/18,773558,0,B,20
10/4/18,618758,0,B,22
10/3/18,610373,0,B,10
10/2/18,662742,0,B,20
10/1/18,455741,0,B,22
9/30/18,92297,0,B,10
9/29/18,354167,0,B,20
9/28/18,296087,0,B,22
9/27/18,953554,0,B,10
9/26/18,861647,0,B,20
9/25/18,567192,0,B,22
9/24/18,881098,0,B,10
9/23/18,165483,0,B,20
9/22/18,962515,0,A,22
9/21/18,119636,1,A,10
9/20/18,541245,0,A,20
9/19/18,633087,0,A,22
9/18/18,348783,1,A,10
9/17/18,741610,1,A,20
9/16/18,943700,1,A,22
9/15/18,879918,1,A,10
9/14/18,510791,0,A,20
9/13/18,816701,0,A,22
9/12/18,4773,0,A,10
9/11/18,513152,1,A,20
9/10/18,618792,1,A,22
9/9/18,229916,0,A,10
9/8/18,565236,0,A,20
9/7/18,592258,0,A,22
9/6/18,439291,0,A,10
9/5/18,959178,1,A,20
9/4/18,827561,0,B,22
9/3/18,419408,0,B,10
9/2/18,684668,0,B,20
9/1/18,187003,0,B,22
8/31/18,680485,0,B,10
8/30/18,809260,0,B,20
8/29/18,856753,0,B,22
8/28/18,162457,0,B,10
8/27/18,33625,0,B,20
8/26/18,958408,0,B,22
8/25/18,133191,0,B,10
8/24/18,989063,0,B,20
8/23/18,287498,0,B,22
8/22/18,501466,0,B,10
8/21/18,540165,0,B,20
8/20/18,866570,0,B,22
8/19/18,785739,0,B,10
8/18/18,284183,0,B,20
8/17/18,218900,0,B,22
8/16/18,793380,0,B,10
8/15/18,130764,0,B,20
8/14/18,769037,0,B,22
8/13/18,172382,0,A,10
8/12/18,778552,1,A,20
8/11/18,585452,0,A,22
8/10/18,861336,0,A,10
8/9/18,881348,1,A,20
8/8/18,912902,1,A,22
8/7/18,260563,1,A,10
